time	PosT	PosL
7.325000	0.000975170564169719	0.0
7.330000	-0.00028907308898809	0.0
7.335000	0.000775354224055327	0.0
7.340000	-6.29991511682729e-05	0.0
7.345000	0.000159792586938366	0.0
7.350000	0.00154985389576801	0.0
7.355000	0.00117528528607622	0.0
7.360000	0.000264425135370592	0.0
7.365000	0.00121467168263436	0.0
7.370000	-0.00121723938363593	0.0
7.375000	-0.000239939553887787	0.0
7.380000	0.000240256210209916	0.0
7.385000	-0.00189367090634274	0.0
7.390000	0.000501638660095741	0.0
7.395000	-0.000727197020398691	0.0
7.400000	0.000658885864536186	0.0
7.405000	-0.00142799638946091	0.0
7.410000	-0.00108863683123777	0.0
7.415000	-9.90038874158637e-05	0.0
7.420000	0.00099565944722774	0.0
7.425000	0.00195077956376259	0.0
7.430000	0.000300131489826075	0.0
7.435000	0.00138982179460123	0.0
7.440000	-4.16151227339303e-05	0.0
7.445000	0.000468518281171852	0.0
7.450000	-0.000829044672104584	0.0
7.455000	0.00108825726337831	0.0
7.460000	0.000644662999112414	0.0
7.465000	-0.00167565327690981	0.0
7.470000	0.000703543672754883	0.0
7.475000	-0.000912492113297204	0.0
7.480000	-4.85773645497628e-05	0.0
7.485000	-0.00126130042827041	0.0
7.490000	0.00102102189955684	0.0
7.495000	-0.000368641566883319	0.0
7.500000	9.80600610586103e-06	0.0
7.505000	-0.00032109940134092	0.0
7.510000	-0.000648324766685046	0.0
7.515000	-0.000604164261453195	0.0
7.520000	0.000294163853983933	0.0
7.525000	0.000881379220850718	0.0
7.530000	-0.000106264511023803	0.0
7.535000	-0.00191356302581655	0.0
7.540000	-0.000365060985378033	0.0
7.545000	-0.000910303980155086	0.0
7.550000	-0.00129093968628638	0.0
7.555000	-0.00240370484965115	0.0
7.560000	0.000382087022058161	0.0
7.565000	0.000816232529574	0.0
7.570000	0.00138385415875909	0.0
7.575000	-0.000733761419825048	0.0
7.580000	-0.000182053486219008	0.0
7.585000	0.00188801992682273	0.0
7.590000	0.00116235540841824	0.0
7.595000	-0.000167134396613653	0.0
7.600000	-0.000990767603426635	0.0
7.605000	-0.000577906663747769	0.0
7.610000	-0.00214331700573902	0.0
7.615000	0.00128140974346898	0.0
7.620000	-0.00160473787098569	0.0
7.625000	0.000611144777799049	0.0
7.630000	-0.000816910479225561	0.0
7.635000	0.000979745751648694	0.0
7.640000	-0.000698055065369564	0.0
7.645000	0.000208229897857087	0.0
7.650000	-0.000188220043255888	0.0
7.655000	-0.00143853921278203	0.0
7.660000	-0.000864253723573222	0.0
7.665000	-0.00092323385781306	0.0
7.670000	-0.000567463301024021	0.0
7.675000	0.000727215294928714	0.0
7.680000	0.00140663063555659	0.0
7.685000	0.000672810348167851	0.0
7.690000	-0.000920448961086727	0.0
7.695000	-0.000809152552630777	0.0
7.700000	0.000845175563408389	0.0
7.705000	-0.00108992981900356	0.0
7.710000	0.0010022238466541	0.0
7.715000	0.00108020095499142	0.0
7.720000	-0.000453779838231213	0.0
7.725000	0.000321018215273573	0.0
7.730000	-0.00114105256605125	0.0
7.735000	0.00130518082624018	0.0
7.740000	-0.000768274247112103	0.0
7.745000	0.00167358287889509	0.0
7.750000	0.000374130174268638	0.0
7.755000	0.00156258485223124	0.0
7.760000	-0.00153342462267209	0.0
7.765000	0.00170093454317157	0.0
7.770000	-0.000605954552205837	0.0
7.775000	-9.7014675468483e-05	0.0
7.780000	-0.00069845290775904	0.0
7.785000	-0.000205028884211255	0.0
7.790000	0.000823890995571416	0.0
7.795000	-0.000278430805069604	0.0
7.800000	-0.00107739778373507	0.0
7.805000	0.00116523976574195	0.0
7.810000	0.000637203454309736	0.0
7.815000	-0.000190308715800638	0.0
7.820000	0.000949708651243246	0.0
7.825000	-0.000952574734036926	0.0
7.830000	0.0011576807603419	0.0
7.835000	-0.00095834344868433	0.0
7.840000	0.000356028345547473	0.0
7.845000	0.000951598402593257	0.0
7.850000	-0.000723914820685513	0.0
7.855000	-0.000148435804308274	0.0
7.860000	0.00126967339297943	0.0
7.865000	-0.000164647881679427	0.0
7.870000	-0.000774042961759507	0.0
7.875000	-0.00176974300202092	0.0
7.880000	-0.0011909817859305	0.0
7.885000	-0.00109629529723518	0.0
7.890000	0.000623378431275441	0.0
7.895000	-0.00144947987849263	0.0
7.900000	-0.000816214255043978	0.0
7.905000	0.000804197797292347	0.0
7.910000	9.55410410379696e-05	0.0
7.915000	-0.00179013242448157	0.0
7.920000	0.00116951657142881	0.0
7.925000	-0.000239541711498311	0.0
7.930000	0.000543412110990736	0.0
7.935000	-0.00144450684862417	0.0
7.940000	-0.00104765906512172	0.0
7.945000	0.000779432108547457	0.0
7.950000	-0.000323884298067253	0.0
7.955000	-0.00118988771935944	0.0
7.960000	0.00122650749372127	0.0
7.965000	-0.000124963103329182	0.0
7.970000	0.000663858894404638	0.0
7.975000	-0.000954563945984306	0.0
7.980000	-0.000506792336628909	0.0
7.985000	-0.000284298980314377	0.0
7.990000	-0.000570347658347723	0.0
7.995000	-0.000366552894338569	0.0
8.000000	-0.00109351040050885	0.0
8.005000	-0.00186204243637939	0.0
8.010000	0.00184127344605928	0.0
8.015000	5.98346865824858e-05	0.0
8.020000	0.00166831146723453	0.0
8.025000	-0.000486502374765626	0.0
8.030000	0.00229391862468576	0.0
8.035000	-0.000830636041662488	0.0
8.040000	0.000283621030662816	0.0
8.045000	0.00108338369410723	0.0
8.050000	0.00102519924464634	0.0
8.055000	-9.61195300921617e-05	0.0
8.060000	-0.000965206229902793	0.0
8.065000	-8.40847978105084e-05	0.0
8.070000	-0.000372421069583342	0.0
8.075000	0.00063372233340182	0.0
8.080000	-0.00176904677783934	0.0
8.085000	0.000849651290289996	0.0
8.090000	3.83511975507742e-05	0.0
8.095000	-0.00030458894217766	0.0
8.100000	-0.000338703927075239	0.0
8.105000	-0.000664238462264092	0.0
8.110000	0.000257960196541604	0.0
8.115000	0.00233032120332283	0.0
8.120000	0.000616615110654346	0.0
8.125000	0.00107045381644925	0.0
8.130000	-0.000660956262550914	0.0
8.135000	-0.00122798112815178	0.0
8.140000	0.00309785863321967	0.0
8.145000	0.000635612084751832	0.0
8.150000	-0.000508184784992075	0.0
8.155000	0.000922953750550975	0.0
8.160000	-1.52580644311359e-05	0.0
8.165000	0.000528990324372226	0.0
8.170000	0.000973479734014445	0.0
8.175000	0.000244930858286261	0.0
8.180000	0.00144074562045417	0.0
8.185000	-0.000256350552453678	0.0
8.190000	0.000143679970164583	0.0
8.195000	0.000905249764219287	0.0
8.200000	-8.34880342262942e-05	0.0
8.205000	-0.000546775496771261	0.0
8.210000	0.000831450000971463	0.0
8.215000	-2.83868632838486e-05	0.0
8.220000	-0.00109112334617199	0.0
8.225000	-0.000324978364638312	0.0
8.230000	-0.00122320701947807	0.0
8.235000	-1.66505127943024e-05	0.0
8.240000	0.000250997954725772	0.0
8.245000	0.00115499532421293	0.0
8.250000	0.0010613034414913	0.0
8.255000	-0.00102349013996105	0.0
8.260000	0.000392530384781909	0.0
8.265000	-0.000443237014910095	0.0
8.270000	-0.000675477509766793	0.0
8.275000	-0.000636787337390238	0.0
8.280000	0.000708118860233859	0.0
8.285000	0.00142672167622514	0.0
8.290000	-0.00147146067051118	0.0
8.295000	0.000989194508398753	0.0
8.300000	-0.00144182141249521	0.0
8.305000	0.00155293717428645	0.0
8.310000	-0.000440949421170608	0.0
8.315000	0.000809668130147644	0.0
8.320000	0.000107575773319623	0.0
8.325000	-0.000409917714791468	0.0
8.330000	0.000650929016746663	0.0
8.335000	-0.000612320030437456	0.0
8.340000	-0.000266594993982688	0.0
8.345000	-0.000283005992548579	0.0
8.350000	0.000370947435152829	0.0
8.355000	0.000932402507301034	0.0
8.360000	0.000643966774930831	0.0
8.365000	0.00202577285417884	0.0
8.370000	-2.58008877522536e-05	0.0
8.375000	0.000587174773833112	0.0
8.380000	0.000488907703632505	0.0
8.385000	-0.000602075588908445	0.0
8.390000	-0.000179566971284782	0.0
8.395000	0.000227624714344049	0.0
8.400000	-0.000143562235037192	0.0
8.405000	0.00100620227054886	0.0
8.410000	0.000782813768858004	0.0
8.415000	0.000173418688777924	0.0
8.420000	-0.00183558591747922	0.0
8.425000	-0.00173702046548651	0.0
8.430000	0.00138902610982228	0.0
8.435000	0.000764910861331578	0.0
8.440000	-0.000615403308955896	0.0
8.445000	-0.000358695507146415	0.0
8.450000	0.00154199650857585	0.0
8.455000	-0.000858385548328449	0.0
8.460000	-0.00211218583876251	0.0
8.465000	-0.000929201493655202	0.0
8.470000	-0.00209846027632558	0.0
8.475000	-0.000713272536767026	0.0
8.480000	-0.000639771155311309	0.0
8.485000	0.00140752578093292	0.0
8.490000	-0.00153422030745104	0.0
8.495000	-0.000152513688800405	0.0
8.500000	0.00040486349885567	0.0
8.505000	-0.000893196757407612	0.0
8.510000	0.000501439738901003	0.0
8.515000	-0.000372222148388604	0.0
8.520000	-0.00023755249955093	0.0
8.525000	-0.00110415268442734	0.0
8.530000	-0.000683732739348423	0.0
8.535000	-0.000265699848606367	0.0
8.540000	0.000529089784969595	0.0
8.545000	-0.00065210426938507	0.0
8.550000	-0.000274054538785366	0.0
8.555000	0.000211114255180789	0.0
8.560000	0.000828167801258285	0.0
8.565000	0.000525807585256417	0.0
8.570000	-0.000587554341692566	0.0
8.575000	0.00122123608206071	0.0
8.580000	0.00042027989144787	0.0
8.585000	8.06219514326143e-05	0.0
8.590000	0.00099665405320143	0.0
8.595000	-0.000699845356122207	0.0
8.600000	0.000241350276780975	0.0
8.605000	-9.57216877026856e-05	0.0
8.610000	-7.85150043578424e-05	0.0
8.615000	-0.000314435541317194	0.0
8.620000	-0.0014929441595429	0.0
8.625000	0.00088635225071917	0.0
8.630000	0.00250716214544497	0.0
8.635000	0.000306496968057694	0.0
8.640000	0.000248411979194177	0.0
8.645000	0.00020892612203867	0.0
8.650000	-0.00200098889090393	0.0
8.655000	-0.000576514215384603	0.0
8.660000	-0.000273955078187997	0.0
8.665000	-0.00152725806563521	0.0
8.670000	-0.000130433436184479	0.0
8.675000	-0.000322491849704086	0.0
8.680000	0.00173206571014808	0.0
8.685000	-0.000244017438379917	0.0
8.690000	-0.000382466589917615	0.0
8.695000	-0.00108087890464298	0.0
8.700000	-0.000246404492716774	0.0
8.705000	2.32331867506808e-05	0.0
8.710000	-0.000975450671431804	0.0
8.715000	5.25740629745463e-05	0.0
8.720000	1.33865876111463e-05	0.0
8.725000	0.000235084259146726	0.0
8.730000	0.00102132028134895	0.0
8.735000	-7.67247136051998e-05	0.0
8.740000	0.00114077245878916	0.0
8.745000	0.00270797309153305	0.0
8.750000	-0.000286984416443341	0.0
8.755000	-0.00109002927960093	0.0
8.760000	-0.00120570195434112	0.0
8.765000	-0.0014820034938323	0.0
8.770000	-0.000268285824137962	0.0
8.775000	-0.000388235304565019	0.0
8.780000	-0.00102915939401108	0.0
8.785000	-0.000254560261701035	0.0
8.790000	0.00106766891972292	0.0
8.795000	-0.00186721438744258	0.0
8.800000	0.000969600770717053	0.0
8.805000	0.00163170996740272	0.0
8.810000	-0.000638577628142881	0.0
8.815000	-0.0015224839569615	0.0
8.820000	0.000219468945359788	0.0
8.825000	-0.00235874865964035	0.0
8.830000	0.000108172536903837	0.0
8.835000	0.000523818373309036	0.0
8.840000	0.000376318307410757	0.0
8.845000	-0.000264705242632677	0.0
8.850000	0.00236244697627302	0.0
8.855000	0.000147956775851451	0.0
8.860000	-0.000796521056764909	0.0
8.865000	0.000168843501298949	0.0
8.870000	-0.001382741817658	0.0
8.875000	-0.00107570695357979	0.0
8.880000	0.000364482496323841	0.0
8.885000	0.000126871129209216	0.0
8.890000	-0.000486601835362995	0.0
8.895000	-0.000541106242721226	0.0
8.900000	-0.00110037318172731	0.0
8.905000	-0.00138214505407379	0.0
8.910000	0.000172722464596341	0.0
8.915000	0.00194988441838627	0.0
8.920000	0.000533963354240678	0.0
8.925000	-0.00101692574053469	0.0
8.930000	0.00235508689206772	0.0
8.935000	-0.001253641962273	0.0
8.940000	1.62709449348483e-05	0.0
8.945000	-0.000546775496771261	0.0
8.950000	0.000758843764892067	0.0
8.955000	-0.0014469933635584	0.0
8.960000	0.000235283180341464	0.0
8.965000	-0.000717350421259157	0.0
8.970000	-0.000720433699777597	0.0
8.975000	-0.00130874313321544	0.0
8.980000	0.00133929581113776	0.0
8.985000	-0.00076966669547527	0.0
8.990000	-0.00113428924543015	0.0
8.995000	0.0018855334118885	0.0
9.000000	0.00170590757304002	0.0
9.005000	0.000502235423679955	0.0
9.010000	-3.92280683970734e-05	0.0
9.015000	-0.0013715027701553	0.0
9.020000	0.000726618531344499	0.0
9.025000	-0.0011376709057407	0.0
9.030000	0.0015932187162209	0.0
9.035000	0.00189030752056221	0.0
9.040000	-0.000417277798996777	0.0
9.045000	-0.00150010532255347	0.0
9.050000	0.001003815216212	0.0
9.055000	0.000233791271380929	0.0
9.060000	0.00135192730700363	0.0
9.065000	-0.00015400559776094	0.0
9.070000	-0.000926516057526238	0.0
9.075000	3.2284101111263e-05	0.0
9.080000	-0.000813727740109752	0.0
9.085000	-0.000789658275546446	0.0
9.090000	0.000733879154952439	0.0
9.095000	0.00037492585904759	0.0
9.100000	-0.000809252013228146	0.0
9.105000	-0.000587554341692566	0.0
9.110000	0.00150569339053615	0.0
9.115000	-0.000783292797314827	0.0
9.120000	0.0009729824310276	0.0
9.125000	-0.00130625661828122	0.0
9.130000	-0.00207807085386493	0.0
9.135000	0.000234388034965143	0.0
9.140000	-0.000809053092033408	0.0
9.145000	-0.00110803164772473	0.0
9.150000	-0.00110743488414051	0.0
9.155000	0.00237418332676257	0.0
9.160000	-0.00155470919050907	0.0
9.165000	-0.000519324371897407	0.0
9.170000	0.000483536831374577	0.0
9.175000	-3.40561173338836e-05	0.0
9.180000	-0.000254958104090511	0.0
9.185000	-0.000261423042919499	0.0
9.190000	-0.000381770365736031	0.0
9.195000	0.00127912214972949	0.0
9.200000	-0.00118342278053046	0.0
9.205000	8.32079269642092e-05	0.0
9.210000	-0.000126554472887087	0.0
9.215000	0.000183563669709566	0.0
9.220000	0.00220201703271677	0.0
9.225000	-0.000314037698927718	0.0
9.230000	0.000732387245991903	0.0
9.235000	0.00133850012635881	0.0
9.240000	0.000446835870945403	0.0
9.245000	0.000521530779569548	0.0
9.250000	0.000769088206421078	0.0
9.255000	0.000208130437259718	0.0
9.260000	0.000155217399459391	0.0
9.265000	0.000282924806481232	0.0
9.270000	-0.00156525201383018	0.0
9.275000	0.00043470167806638	0.0
9.280000	9.9420004335362e-05	0.0
9.285000	-3.58464080865262e-05	0.0
9.290000	-0.000582879693616221	0.0
9.295000	-3.14701418022887e-05	0.0
9.300000	-0.000420261616917848	0.0
9.305000	-0.000586161893329399	0.0
9.310000	0.00112177548469168	0.0
9.315000	0.00199663089914971	0.0
9.320000	-0.00104467524720065	0.0
9.325000	-0.000494558683152518	0.0
9.330000	-0.00121962643797279	0.0
9.335000	0.00150131712425192	0.0
9.340000	0.000130352250117132	0.0
9.345000	0.0016908890228373	0.0
9.350000	-0.000324580522248836	0.0
9.355000	-0.000231883245500895	0.0
9.360000	0.000847463157147877	0.0
9.365000	-0.000320204255964599	0.0
9.370000	0.000884661420563897	0.0
9.375000	0.00102241434792001	0.0
9.380000	-0.000623757999134895	0.0
9.385000	0.0003935249907556	0.0
9.390000	0.000169241343688425	0.0
9.395000	-0.000405740369701969	0.0
9.400000	0.00089570154687186	0.0
9.405000	0.00148729318002288	0.0
9.410000	-0.000399374891470351	0.0
9.415000	-0.00109758828500098	0.0
9.420000	-0.000336018490946275	0.0
9.425000	-0.00173552855652597	0.0
9.430000	4.36226092113331e-05	0.0
9.435000	-0.000578702348526722	0.0
9.440000	-0.00157400454639866	0.0
9.445000	0.00101694401506471	0.0
9.450000	-0.000811141764578157	0.0
9.455000	-0.000621470405395407	0.0
9.460000	0.000758445922502591	0.0
9.465000	0.0014223454099409	0.0
9.470000	-0.000786276615235898	0.0
9.475000	8.19149391984117e-05	0.0
9.480000	0.000242145961559928	0.0
9.485000	-0.00090473418670242	0.0
9.490000	0.00106627647135976	0.0
9.495000	0.000660875076483567	0.0
9.500000	-0.000657674062837736	0.0
9.505000	0.000909427109308787	0.0
9.510000	-0.000552743132613403	0.0
9.515000	-0.00119128016772261	0.0
9.520000	0.000439774168532201	0.0
9.525000	0.00070075877602855	0.0
9.530000	6.33158074904021e-05	0.0
9.535000	-0.000214577101558683	0.0
9.540000	-0.000419664853333634	0.0
9.545000	-0.00224506519684754	0.0
9.550000	0.00216999072036394	0.0
9.555000	-5.39482368076907e-05	0.0
9.560000	0.000543809953380212	0.0
9.565000	0.00141379179856717	0.0
9.570000	-0.00128696126239162	0.0
9.575000	-0.000499332791826231	0.0
9.580000	-0.000463825358565486	0.0
9.585000	-0.000299317530517101	0.0
9.590000	0.00202477824820515	0.0
9.595000	-1.86397247416831e-05	0.0
9.600000	-0.0022558069413634	0.0
9.605000	-0.00119436344624105	0.0
9.610000	0.00124699637677929	0.0
9.615000	0.00134456722279832	0.0
9.620000	-0.000514649723821063	0.0
9.625000	0.000622085443509643	0.0
9.630000	0.00186066826254624	0.0
9.635000	-0.0015379003495537	0.0
9.640000	-4.51957042392156e-05	0.0
9.645000	-0.000180760498453211	0.0
9.650000	-0.000137793520389788	0.0
9.655000	-0.00107451342641136	0.0
9.660000	1.35855088058844e-05	0.0
9.665000	-0.000658071905227212	0.0
9.670000	-0.00176775379007354	0.0
9.675000	0.00114922660956553	0.0
9.680000	3.63944906898084e-06	0.0
9.685000	0.000629743909507059	0.0
9.690000	-4.00237531760257e-05	0.0
9.695000	-0.000283005992548579	0.0
9.700000	-0.00026022951575107	0.0
9.705000	-0.000460344237657569	0.0
9.710000	0.00108268746992565	0.0
9.715000	-0.00129203375285744	0.0
9.720000	0.000102503282853802	0.0
9.725000	-0.000825663011794036	0.0
9.730000	-0.000280718398809091	0.0
9.735000	0.00144790678346474	0.0
9.740000	0.000957665499032769	0.0
9.745000	-0.000384455801864995	0.0
9.750000	0.000487515255269338	0.0
9.755000	0.000381987561460792	0.0
9.760000	0.000207732594870242	0.0
9.765000	0.0016799483571267	0.0
9.770000	0.00209728502368718	0.0
9.775000	-0.000557417780689748	0.0
9.780000	-0.00121515071109118	0.0
9.785000	-0.000372818911972818	0.0
9.790000	-0.000217859301271861	0.0
9.795000	0.000323604190805168	0.0
9.800000	0.000934988482832628	0.0
9.805000	0.00101654617267524	0.0
9.810000	-0.000162360287939939	0.0
9.815000	0.000268602480460091	0.0
9.820000	-0.000666923898393056	0.0
9.825000	0.00133193572693245	0.0
9.830000	-0.00129670840093379	0.0
9.835000	-0.00122698652217809	0.0
9.840000	-0.000489287271491959	0.0
9.845000	-0.000214179259169207	0.0
9.850000	-0.000860872063262675	0.0
9.855000	0.000331561038594691	0.0
9.860000	0.000838810085176771	0.0
9.865000	0.00051417069536424	0.0
9.870000	0.000749494468739377	0.0
9.875000	2.02493688296098e-05	0.0
9.880000	0.000797235555476514	0.0
9.885000	-0.00073972905566719	0.0
9.890000	0.000986807454061896	0.0
9.895000	-2.86852450759557e-05	0.0
9.900000	-0.00111310413819055	0.0
9.905000	-0.00172936199948909	0.0
9.910000	0.000258755881320557	0.0
9.915000	-0.000660558420161438	0.0
9.920000	-0.000632808913495477	0.0
9.925000	-0.000265699848606367	0.0
9.930000	-0.000150226095060917	0.0
9.935000	-0.0006953696292406	0.0
9.940000	-0.00120460788777006	0.0
9.945000	0.000457677076058628	0.0
9.950000	-0.000111635383281731	0.0
9.955000	0.000872328306490136	0.0
9.960000	0.00129881534800856	0.0
9.965000	0.00165816648630289	0.0
9.970000	0.000740741936170902	0.0
9.975000	0.000348668261342165	0.0
9.980000	0.00197345657996273	0.0
9.985000	-0.00125065814435192	0.0
9.990000	0.000374528016658114	0.0
9.995000	-0.00257119649562061	0.0
10.000000	0.00050382679323786	0.0
10.005000	0.00192641171740717	0.0
10.010000	0.000324200954389382	0.0
10.015000	-0.00057372931865827	0.0
10.020000	-0.00102537989131106	0.0
10.025000	0.000325195560363072	0.0
10.030000	0.000160886653509426	0.0
10.035000	-0.000290465537351257	0.0
10.040000	-0.00159290205989878	0.0
10.045000	1.01043878979681e-05	0.0
10.050000	0.00067290980876522	0.0
10.055000	-0.000414095059880968	0.0
10.060000	-0.000929698796642048	0.0
10.065000	-0.000203139132861244	0.0
10.070000	-0.00170638660149685	0.0
10.075000	0.00140295059345394	0.0
10.080000	-0.000153607755371464	0.0
10.085000	-3.50507233075739e-05	0.0
10.090000	0.000655902046615115	0.0
10.095000	0.000381788640266054	0.0
10.100000	0.00171734554173746	0.0
10.105000	-0.000912094270907728	0.0
10.110000	0.000205743382922861	0.0
10.115000	-5.05665764971435e-05	0.0
10.120000	-0.00138433318721591	0.0
10.125000	-0.00164213505559645	0.0
10.130000	3.88485005376194e-05	0.0
10.135000	0.000715379483841798	0.0
10.140000	0.00129125634260851	0.0
10.145000	-0.00133082338583137	0.0
10.150000	0.00125465484277671	0.0
10.155000	-0.00041280207211517	0.0
10.160000	-0.000335023884972585	0.0
10.165000	0.000353541830613247	0.0
10.170000	8.36057693536853e-05	0.0
10.175000	0.000503627872043122	0.0
10.180000	-0.00142779746826618	0.0
10.185000	-0.000922537633631477	0.0
10.190000	0.00189219727191223	0.0
10.195000	0.000880384614877028	0.0
10.200000	3.97436459139407e-05	0.0
10.205000	-0.000733860880422417	0.0
10.210000	-0.000934870747705237	0.0
10.215000	0.0016324061915843	0.0
10.220000	0.00138753420086174	0.0
10.225000	0.00102977443212532	0.0
10.230000	0.000462849027121817	0.0
10.235000	-0.00110474944801155	0.0
10.240000	-9.86060450263876e-05	0.0
10.245000	-0.00137548119405006	0.0
10.250000	0.000937077155377378	0.0
10.255000	0.00119796230227636	0.0
10.260000	0.00118324213386574	0.0
10.265000	-1.2672088899541e-05	0.0
10.270000	-0.0011405552630644	0.0
10.275000	0.000157803374990986	0.0
10.280000	0.000972186746248648	0.0
10.285000	0.00143636935416994	0.0
10.290000	-0.0012578193073625	0.0
10.295000	0.000836323570242545	0.0
10.300000	0.00168064458130829	0.0
10.305000	-0.000799902717075456	0.0
10.310000	0.00138116872263012	0.0
10.315000	-0.00235745567187455	0.0
10.320000	0.000616117807667501	0.0
10.325000	-0.0010538256221586	0.0
10.330000	-0.000844162682904677	0.0
10.335000	0.000900177273753466	0.0
10.340000	-0.00145047448446632	0.0
10.345000	-0.0014454019940005	0.0
10.350000	-0.000685920872490542	0.0
10.355000	-1.21747859126958e-05	0.0
10.360000	0.000640485654022915	0.0
10.365000	0.000177198191477948	0.0
10.370000	-0.00137249737612899	0.0
10.375000	0.000441564459284844	0.0
10.380000	0.00160485560611308	0.0
10.385000	-0.000670802861690448	0.0
10.390000	-0.000270772339072188	0.0
10.395000	-0.000970477641563352	0.0
10.400000	-0.00125314465928615	0.0
10.405000	0.00156218700984177	0.0
10.410000	0.00191716188185185	0.0
10.415000	0.000550573274001307	0.0
10.420000	0.00118493296402101	0.0
10.425000	0.00124639961319508	0.0
10.430000	-0.000456564734957546	0.0
10.435000	0.000242344882754666	0.0
10.440000	-0.000697955604772195	0.0
10.445000	-0.000459449092281248	0.0
10.450000	0.000318631160936716	0.0
10.455000	0.000479458946882446	0.0
10.460000	0.000168346198312103	0.0
10.465000	-0.00114224609321968	0.0
10.470000	-0.000338902848269977	0.0
10.475000	-0.000341488823801572	0.0
10.480000	-3.62442504760024e-05	0.0
10.485000	-0.00149334200193237	0.0
10.490000	-0.000201249381511232	0.0
10.495000	0.000411825740671502	0.0
10.500000	0.00010787415511173	0.0
10.505000	-0.00152109150859833	0.0
10.510000	0.00101952999059631	0.0
10.515000	-0.001637162025728	0.0
10.520000	-9.03508154447576e-05	0.0
10.525000	0.000822796929000357	0.0
10.530000	0.000655006901238794	0.0
10.535000	0.000252887706075784	0.0
10.540000	-0.00188173563465845	0.0
10.545000	-0.000999420675397741	0.0
10.550000	0.00186186178971467	0.0
10.555000	0.000545202401743379	0.0
10.560000	-4.10183591497161e-05	0.0
10.565000	0.000652222004512461	0.0
10.570000	-0.000364961524780664	0.0
10.575000	0.000270094389420627	0.0
10.580000	-0.000991961130595064	0.0
10.585000	0.000996554592604061	0.0
10.590000	0.0014361704329752	0.0
10.595000	-0.000803980601567587	0.0
10.600000	-0.000239143869108835	0.0
10.605000	-0.00161677260326734	0.0
10.610000	0.00144800624406211	0.0
10.615000	-0.000585863511537292	0.0
10.620000	0.000700460394236443	0.0
10.625000	0.000986707993464527	0.0
10.630000	-0.000297029936777613	0.0
10.635000	-0.000559506453234498	0.0
10.640000	0.00018316582732009	0.0
10.645000	0.00223742500538015	0.0
10.650000	-0.00144858473311631	0.0
10.655000	0.00126261169056623	0.0
10.660000	0.00010270220404854	0.0
10.665000	0.00026561866253902	0.0
10.670000	-0.00136812110984476	0.0
10.675000	0.00132358103675345	0.0
10.680000	0.00104767733965175	0.0
10.685000	2.63164652691209e-05	0.0
10.690000	0.00023060853226512	0.0
10.695000	0.000547688916677605	0.0
10.700000	0.000405161880647777	0.0
10.705000	0.00144362997777788	0.0
10.710000	-0.000502416070344671	0.0
10.715000	0.000276062025262769	0.0
10.720000	0.000787090574544873	0.0
10.725000	-0.000248990468248369	0.0
10.730000	-0.00057164064611352	0.0
10.735000	-0.000285790889274912	0.0
10.740000	-0.000845157288878367	0.0
10.745000	-0.00157688890372236	0.0
10.750000	0.000340512492357904	0.0
10.755000	-0.000721627226946025	0.0
10.760000	-0.00161239633698311	0.0
10.765000	0.000247815215609963	0.0
10.770000	-0.000698055065369564	0.0
10.775000	-0.00181957276130281	0.0
10.780000	0.000428336199834762	0.0
10.785000	0.0013985743271697	0.0
10.790000	-0.000611723266853241	0.0
10.795000	0.00165776864391341	0.0
10.800000	0.000951697863190626	0.0
10.805000	3.85501187455123e-05	0.0
10.810000	1.47790359743128e-05	0.0
10.815000	-0.00204554723852526	0.0
10.820000	-0.00094073892295001	0.0
10.825000	-8.20955858631277e-05	0.0
10.830000	-0.00220199875818675	0.0
10.835000	-0.000713570918559134	0.0
10.840000	0.000776448290626386	0.0
10.845000	0.000236874549899369	0.0
10.850000	-0.00251549856109395	0.0
10.855000	-0.0001942871396954	0.0
10.860000	0.00103355393482534	0.0
10.865000	-0.00114274339620652	0.0
10.870000	-0.0019859703407012	0.0
10.875000	-0.000175091244403176	0.0
10.880000	7.91625475584936e-06	0.0
10.885000	-0.00125921175572566	0.0
10.890000	0.000798926385631788	0.0
10.895000	0.000370151750373876	0.0
10.900000	-0.000406138212091445	0.0
10.905000	0.000277951776612781	0.0
10.910000	-0.00136931463701318	0.0
10.915000	-5.90207272735115e-05	0.0
10.920000	-0.00142501257153984	0.0
10.925000	-0.00137379036389479	0.0
10.930000	-0.00295978904954143	0.0
10.935000	-0.00226217241959502	0.0
10.940000	-0.000302301348438172	0.0
10.945000	0.000108172536903837	0.0
10.950000	0.00186424884405153	0.0
10.955000	2.25369625690976e-05	0.0
10.960000	-0.000434583942938989	0.0
10.965000	0.000733481312562963	0.0
10.970000	-2.1225700273278e-05	0.0
10.975000	-0.000105369365647482	0.0
10.980000	0.00161221569031839	0.0
10.985000	0.00314301374442521	0.0
10.990000	0.000581008216796232	0.0
10.995000	-0.000180064274271628	0.0
11.000000	0.000420677733837346	0.0
11.005000	0.000471800480885031	0.0
11.010000	0.000467125832808686	0.0
11.015000	-0.00173711992608388	0.0
11.020000	0.0017413155457034	0.0
11.025000	0.0004873163340746	0.0
11.030000	0.000981834424193444	0.0
11.035000	-0.000653795099540343	0.0
11.040000	0.000731889943005058	0.0
11.045000	-0.000858683930120556	0.0
11.050000	-0.00127910387519947	0.0
11.055000	0.00111889112736798	0.0
11.060000	-0.000280420017016984	0.0
